analysis_tier,dataset,model,corruption_scope,severity,method,metric,signal_label,n_replicates,mean,std,clean_mean,frozen_cutoff,normalized_mean,normalized_std,crossing_severity
secondary/exploratory,smids,resnet50,illumination,1,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.19073906242847438,0.032378105630629934,0.18622796833515162,0.37245593667030324,0.02422350484543875,0.1738627442488099,
secondary/exploratory,smids,resnet50,illumination,2,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.20271408855915066,0.030521230073208887,0.18622796833515162,0.37245593667030324,0.08852655361803237,0.16389176312271364,
secondary/exploratory,smids,resnet50,illumination,3,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.22722847163677212,0.03237955077199264,0.18622796833515162,0.37245593667030324,0.2201629737367511,0.17387050431501064,
secondary/exploratory,smids,resnet50,illumination,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.2589447319507599,0.029599250261565208,0.18622796833515162,0.37245593667030324,0.3904717656842018,0.15894095031040606,
secondary/exploratory,smids,resnet50,illumination,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.3067513883113861,0.03692835427696515,0.18622796833515162,0.37245593667030324,0.6471821663184893,0.19829649975295738,
secondary/exploratory,smids,resnet50,illumination,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.0483333333333333,0.008640183897219877,0.0483333333333333,0.0966666666666666,0.0,0.17876242545972174,5.0
secondary/exploratory,smids,resnet50,illumination,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.05416666666666662,0.007795119555779023,0.0483333333333333,0.0966666666666666,0.12068965517241366,0.1612783356368075,5.0
secondary/exploratory,smids,resnet50,illumination,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.05666666666666664,0.01045825033167595,0.0483333333333333,0.0966666666666666,0.17241379310344865,0.21637759306915774,5.0
secondary/exploratory,smids,resnet50,illumination,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.06833333333333332,0.006319062870042961,0.0483333333333333,0.0966666666666666,0.4137931034482765,0.13073923179399238,5.0
secondary/exploratory,smids,resnet50,illumination,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.0908333333333333,0.011931517552730305,0.0483333333333333,0.0966666666666666,0.8793103448275867,0.2468589838495927,5.0
secondary/exploratory,smids,resnet50,illumination,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.13833333333333328,0.028012893856619345,0.0483333333333333,0.0966666666666666,1.8620689655172424,0.5795771142748835,5.0
secondary/exploratory,smids,xception,illumination,0,aps,conformal_coverage,APS coverage,3,0.9866666666666667,0.005773502691896279,0.9866666666666667,0.85,-0.0,0.04224514164802154,
secondary/exploratory,smids,xception,illumination,1,aps,conformal_coverage,APS coverage,3,0.9899999999999999,0.0033333333333331883,0.9866666666666667,0.85,-0.024390243902437953,0.024390243902437953,
secondary/exploratory,smids,xception,illumination,2,aps,conformal_coverage,APS coverage,3,0.9866666666666667,0.003333333333333424,0.9866666666666667,0.85,-0.0,0.02439024390243968,
secondary/exploratory,smids,xception,illumination,3,aps,conformal_coverage,APS coverage,3,0.9755555555555556,0.0069388866648870205,0.9866666666666667,0.85,0.08130081300812976,0.05077234145039281,
secondary/exploratory,smids,xception,illumination,4,aps,conformal_coverage,APS coverage,3,0.9644444444444445,0.013471506281091204,0.9866666666666667,0.85,0.16260162601625952,0.09857199717871609,
secondary/exploratory,smids,xception,illumination,5,aps,conformal_coverage,APS coverage,3,0.9433333333333334,0.010000000000000078,0.9866666666666667,0.85,0.3170731707317072,0.07317073170731762,
secondary/exploratory,smids,xception,illumination,0,raw_softmax,accuracy,Accuracy,3,0.8877777777777779,0.021688023662159054,0.8877777777777779,0.8377777777777778,-0.0,0.4337604732431807,4.0
secondary/exploratory,smids,xception,illumination,1,raw_softmax,accuracy,Accuracy,3,0.8922222222222222,0.015030832509409592,0.8877777777777779,0.8377777777777778,-0.08888888888888716,0.30061665018819156,4.0
secondary/exploratory,smids,xception,illumination,2,raw_softmax,accuracy,Accuracy,3,0.8833333333333333,0.020816659994661358,0.8877777777777779,0.8377777777777778,0.0888888888888916,0.4163331998932268,4.0
secondary/exploratory,smids,xception,illumination,3,raw_softmax,accuracy,Accuracy,3,0.8655555555555555,0.030792014356780063,0.8877777777777779,0.8377777777777778,0.4444444444444469,0.6158402871356007,4.0
secondary/exploratory,smids,xception,illumination,4,raw_softmax,accuracy,Accuracy,3,0.8366666666666666,0.037564758898615484,0.8877777777777779,0.8377777777777778,1.0222222222222257,0.751295177972309,4.0
secondary/exploratory,smids,xception,illumination,5,raw_softmax,accuracy,Accuracy,3,0.758888888888889,0.050479185296002406,0.8877777777777779,0.8377777777777778,2.5777777777777766,1.0095837059200472,4.0
secondary/exploratory,smids,xception,illumination,0,raw_softmax,ece,ECE,3,0.051576605041821766,0.02328901129418406,0.051576605041821766,0.10315321008364353,0.0,0.4515421531777784,
secondary/exploratory,smids,xception,illumination,1,raw_softmax,ece,ECE,3,0.05769225733147724,0.013893488218089962,0.051576605041821766,0.10315321008364353,0.11857415362442898,0.2693757801007684,
secondary/exploratory,smids,xception,illumination,2,raw_softmax,ece,ECE,3,0.053332074516349304,0.01945180495376344,0.051576605041821766,0.10315321008364353,0.034036157926720566,0.377143957769043,
secondary/exploratory,smids,xception,illumination,3,raw_softmax,ece,ECE,3,0.05499273074997787,0.039495215561218495,0.051576605041821766,0.10315321008364353,0.06623401647677428,0.76575834196906,
secondary/exploratory,smids,xception,illumination,4,raw_softmax,ece,ECE,3,0.06192270752456447,0.02120698746243043,0.051576605041821766,0.10315321008364353,0.20059681078957,0.4111745518192674,
secondary/exploratory,smids,xception,illumination,5,raw_softmax,ece,ECE,3,0.08039094242784707,0.04593902219602459,0.051576605041821766,0.10315321008364353,0.5586706872749905,0.8906949606080926,
secondary/exploratory,smids,xception,illumination,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.28184684614340466,0.1500669198712702,0.28184684614340466,0.5636936922868093,0.0,0.5324413663827752,
secondary/exploratory,smids,xception,illumination,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.29340420663356775,0.1573081406223463,0.28184684614340466,0.5636936922868093,0.041005818047304556,0.558133407468776,
secondary/exploratory,smids,xception,illumination,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.3227568765481313,0.16676395502637242,0.28184684614340466,0.5636936922868093,0.14514986051648582,0.5916828849009804,
secondary/exploratory,smids,xception,illumination,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.37339451412359875,0.1758839210154514,0.28184684614340466,0.5636936922868093,0.32481352632775007,0.6240407633511749,
secondary/exploratory,smids,xception,illumination,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.4385678668816884,0.17331738503819605,0.28184684614340466,0.5636936922868093,0.5560502907261327,0.6149346264105845,
secondary/exploratory,smids,xception,illumination,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.48936982949574787,0.163781732405688,0.28184684614340466,0.5636936922868093,0.7362969860828416,0.5811018808504079,
secondary/exploratory,smids,xception,illumination,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.052777777777777764,0.01683938285136407,0.052777777777777764,0.10555555555555553,0.0,0.3190619908679509,5.0
secondary/exploratory,smids,xception,illumination,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.05277777777777773,0.021381672664362035,0.052777777777777764,0.10555555555555553,-6.573688961596323e-16,0.4051264294300176,5.0
secondary/exploratory,smids,xception,illumination,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.06111111111111107,0.026787918780535974,0.052777777777777764,0.10555555555555553,0.15789473684210475,0.5075605663680501,5.0
secondary/exploratory,smids,xception,illumination,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.07361111111111111,0.02511547405559045,0.052777777777777764,0.10555555555555553,0.39473684210526355,0.4758721400006613,5.0
secondary/exploratory,smids,xception,illumination,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.10277777777777773,0.03367876570272819,0.052777777777777764,0.10555555555555553,0.9473684210526312,0.6381239817359027,5.0
secondary/exploratory,smids,xception,illumination,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.18749999999999997,0.0506896877524852,0.052777777777777764,0.10555555555555553,2.552631578947369,0.9604361889944567,5.0
